
SetupTitle, POS SET EXT-BJT [B-0.64V ICC-1m] TE 1.2 V
PrimitiveTest, I/V Sweep
TestParameter, Measurement.Timing.Delay, 0
TestParameter, Measurement.Adc.HighSpeed.Mode, AUTO
TestParameter, Measurement.Adc.HighSpeed.Coeff, 1
TestParameter, Measurement.Adc.HighResolution.AutoZero, OFF
TestParameter, Measurement.Adc.HighResolution.Mode, AUTO
TestParameter, Measurement.Adc.HighResolution.Coeff, 6
TestParameter, Measurement.WaitTime.Source.Coeff, 1
TestParameter, Measurement.WaitTime.Source.Offset, 0
TestParameter, Measurement.WaitTime.Monitor.Coeff, 1
TestParameter, Measurement.WaitTime.Monitor.Offset, 0
TestParameter, Function.User.Name, absI
TestParameter, Function.User.Unit, A
TestParameter, Function.User.Definition, abs(I_TE)
TestParameter, Output.Graph.Enabled, true
TestParameter, Output.Graph.AutoScaling, false
TestParameter, Output.Graph.XAxis.Data, V_TE
TestParameter, Output.Graph.XAxis.Scale, Linear
TestParameter, Output.Graph.XAxis.Left, 0
TestParameter, Output.Graph.XAxis.Right, 5
TestParameter, Output.Graph.XAxis.RunTimeAutoScale, true
TestParameter, Output.Graph.YAxis.Data, absI
TestParameter, Output.Graph.YAxis.Scale, Log
TestParameter, Output.Graph.YAxis.Bottom, 0
TestParameter, Output.Graph.YAxis.Top, 1
TestParameter, Output.Graph.YAxis.Group, 
TestParameter, Output.Graph.YAxis.RunTimeAutoScale, true
TestParameter, AutoAnalysis.Interpolation, false
TestParameter, AutoAnalysis.Var2StepCount, 1
TestParameter, AutoAnalysis.Var2StepScript, 
TestParameter, AutoAnalysis.Line1.Enabled, false
TestParameter, AutoAnalysis.Line1.Type, 1
TestParameter, AutoAnalysis.Line1.Fix, True
TestParameter, AutoAnalysis.Line1.YAxis, 0
TestParameter, AutoAnalysis.Line1.Point1.Type, 0
TestParameter, AutoAnalysis.Line1.Point1.XY.X, 
TestParameter, AutoAnalysis.Line1.Point1.XY.Y, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Var, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Condition, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Start, false
TestParameter, AutoAnalysis.Line1.Point1.Data.StartVar, 
TestParameter, AutoAnalysis.Line1.Point1.Data.StartCondition, 
TestParameter, AutoAnalysis.Line1.Point2.Type, 0
TestParameter, AutoAnalysis.Line1.Point2.XY.X, 
TestParameter, AutoAnalysis.Line1.Point2.XY.Y, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Var, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Condition, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Start, false
TestParameter, AutoAnalysis.Line1.Point2.Data.StartVar, 
TestParameter, AutoAnalysis.Line1.Point2.Data.StartCondition, 
TestParameter, AutoAnalysis.Line1.GradientExpr, 0
TestParameter, AutoAnalysis.Line2.Enabled, false
TestParameter, AutoAnalysis.Line2.Type, 1
TestParameter, AutoAnalysis.Line2.Fix, True
TestParameter, AutoAnalysis.Line2.YAxis, 0
TestParameter, AutoAnalysis.Line2.Point1.Type, 0
TestParameter, AutoAnalysis.Line2.Point1.XY.X, 
TestParameter, AutoAnalysis.Line2.Point1.XY.Y, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Var, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Condition, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Start, false
TestParameter, AutoAnalysis.Line2.Point1.Data.StartVar, 
TestParameter, AutoAnalysis.Line2.Point1.Data.StartCondition, 
TestParameter, AutoAnalysis.Line2.Point2.Type, 0
TestParameter, AutoAnalysis.Line2.Point2.XY.X, 
TestParameter, AutoAnalysis.Line2.Point2.XY.Y, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Var, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Condition, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Start, false
TestParameter, AutoAnalysis.Line2.Point2.Data.StartVar, 
TestParameter, AutoAnalysis.Line2.Point2.Data.StartCondition, 
TestParameter, AutoAnalysis.Line2.GradientExpr, 0
TestParameter, AutoAnalysis.Marker.Enabled, false
TestParameter, AutoAnalysis.Marker.Data.Var, 
TestParameter, AutoAnalysis.Marker.Data.Condition, 
TestParameter, AutoAnalysis.Marker.Data.Start, false
TestParameter, AutoAnalysis.Marker.Data.StartVar, 
TestParameter, AutoAnalysis.Marker.Data.StartCondition, 
MetaData, TestRecord.EntryPoint, true
MetaData, TestRecord.RecordTime, 04/29/2020 20:01:59
MetaData, TestRecord.TestTarget, S45-NW-D20-ExtBJT VB:0.64V
MetaData, TestRecord.IterationIndex, 8
MetaData, TestRecord.Preservation, true
MetaData, TestRecord.Flag, 
MetaData, TestRecord.Remarks, 
MetaData, TestRecord.LinkKey, cab85483-59a9-480d-aa55-560b9daf36ff
MetaData, TestRecord.Parameters, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Enabled, true
AnalysisSetup, Analysis.Setup.Vector.Graph.ActiveYAxis, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.LeftYAxis, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.RightYAxis, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Name, V_TE
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.GroupName, 
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.RunTimeAutoScale, true
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Unit, V
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Scale, Linear
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Left, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Right, 1.2
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Name, absI
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.GroupName, 
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.RunTimeAutoScale, true
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Unit, A
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Scale, Log
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Bottom, 1E-13
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Top, 0.0001
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Interpolation, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Index, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Step, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Active, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalX, 2.0833333333333335
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalY, 0.61111111111111116
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Fix, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Type, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.YAxisIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastIndex, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastStep, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalX, 2.0833333333333335
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalY, 0.61111111111111116
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalX, 2.0833333333333335
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalY, 0.61111111111111116
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Gradient, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Fix, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Type, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.YAxisIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastIndex, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastStep, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalX, 2.0833333333333335
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalY, 0.61111111111111116
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalX, 2.0833333333333335
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalY, 0.61111111111111116
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Gradient, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.BackgroundColor, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.TextColor, -16777216
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridColor, -3618616
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LineColor, -65336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelColor, -11513776
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ChangeToColor, -24416
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LineStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelStyle, Adjacent
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.PlotColor, -16777036
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.PlotColor, -39936
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.PlotColor, -16731136
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.PlotColor, -8892376
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.PlotColor, -65536
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.PlotColor, -14336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.PlotColor, -6946586
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.PlotColor, -16733546
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Scale.LogTickedDecadeCount, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LogoVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.SetupSummaryVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ChangeColorEnabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MinorTicksValueVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.CursorFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.CursorDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MarkerFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MarkerDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.InterceptFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.InterceptDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ParametersVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridNumberFixity, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.AddsVerticalMargin, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Notes, [VAR1] Unit=SMU2:HR, Name=V_TE, Direction=Double, Linear/Log=LINEAR, Start=0 V, Stop=1.2 V, Step=10 mV, No. of Steps=121, Compliance=1 mA, Pwr Comp=OFF	[CONSTANTS] Unit=SMU4:HR, Name=V_G, Source Mode=V, Source=640 mV, Compliance=100 uA	[CONSTANTS] Unit=SMU3:HR, Name=V_BE, Source Mode=V, Source=0 V, Compliance=100 mA
AnalysisSetup, Analysis.Setup.Vector.Graph.SetupInfo, 		0	0.5	5
AnalysisSetup, Analysis.Setup.Preference.GraphVisible, true
AnalysisSetup, Analysis.Setup.Preference.ListVisible, true
AnalysisSetup, Analysis.Setup.Preference.ScalarVisible, true
AnalysisSetup, Analysis.Setup.Title, POS SET EXT-BJT [B-0.64V ICC-1m] TE 1.2 V
Dimension1, 242, 242, 242
Dimension2, 1, 1, 1
DataName, V_TE, I_TE, absI
DataValue, 0, -5.2E-13, 5.2E-13
DataValue, 0.01, 1.7600000000000002E-12, 1.7600000000000002E-12
DataValue, 0.02, 1.5400000000000001E-12, 1.5400000000000001E-12
DataValue, 0.030000000000000002, 3.1200000000000004E-12, 3.1200000000000004E-12
DataValue, 0.04, 2.21E-12, 2.21E-12
DataValue, 0.05, 2.42E-12, 2.42E-12
DataValue, 0.060000000000000005, 1.4800000000000002E-12, 1.4800000000000002E-12
DataValue, 0.07, 2.9400000000000004E-12, 2.9400000000000004E-12
DataValue, 0.08, 2.3300000000000004E-12, 2.3300000000000004E-12
DataValue, 0.090000000000000011, 4.3900000000000005E-12, 4.3900000000000005E-12
DataValue, 0.1, 3.8E-12, 3.8E-12
DataValue, 0.11, 4.8000000000000005E-12, 4.8000000000000005E-12
DataValue, 0.12000000000000001, 4.8100000000000007E-12, 4.8100000000000007E-12
DataValue, 0.13, 5.6800000000000008E-12, 5.6800000000000008E-12
DataValue, 0.14, 5.53E-12, 5.53E-12
DataValue, 0.15, 8.5900000000000012E-12, 8.5900000000000012E-12
DataValue, 0.16, 1.0130000000000002E-11, 1.0130000000000002E-11
DataValue, 0.17, 1.0850000000000002E-11, 1.0850000000000002E-11
DataValue, 0.18000000000000002, 1.2750000000000001E-11, 1.2750000000000001E-11
DataValue, 0.19, 1.189E-11, 1.189E-11
DataValue, 0.2, 1.3140000000000001E-11, 1.3140000000000001E-11
DataValue, 0.21000000000000002, 1.157E-11, 1.157E-11
DataValue, 0.22, 1.5630000000000002E-11, 1.5630000000000002E-11
DataValue, 0.23, 1.249E-11, 1.249E-11
DataValue, 0.24000000000000002, 1.832E-11, 1.832E-11
DataValue, 0.25, 2.3730000000000002E-11, 2.3730000000000002E-11
DataValue, 0.26, 2.5460000000000002E-11, 2.5460000000000002E-11
DataValue, 0.27, 2.5610000000000003E-11, 2.5610000000000003E-11
DataValue, 0.28, 2.7590000000000002E-11, 2.7590000000000002E-11
DataValue, 0.29000000000000004, 2.879E-11, 2.879E-11
DataValue, 0.3, 2.797E-11, 2.797E-11
DataValue, 0.31, 3.0530000000000003E-11, 3.0530000000000003E-11
DataValue, 0.32, 3.1700000000000004E-11, 3.1700000000000004E-11
DataValue, 0.33, 3.3080000000000004E-11, 3.3080000000000004E-11
DataValue, 0.34, 3.5090000000000005E-11, 3.5090000000000005E-11
DataValue, 0.35000000000000003, 3.569E-11, 3.569E-11
DataValue, 0.36000000000000004, 3.648E-11, 3.648E-11
DataValue, 0.37, 3.6910000000000005E-11, 3.6910000000000005E-11
DataValue, 0.38, 3.9160000000000004E-11, 3.9160000000000004E-11
DataValue, 0.39, 3.9460000000000005E-11, 3.9460000000000005E-11
DataValue, 0.4, 4.2080000000000005E-11, 4.2080000000000005E-11
DataValue, 0.41000000000000003, 4.122E-11, 4.122E-11
DataValue, 0.42000000000000004, 4.4330000000000004E-11, 4.4330000000000004E-11
DataValue, 0.43, 4.509E-11, 4.509E-11
DataValue, 0.44, 4.789E-11, 4.789E-11
DataValue, 0.45, 4.9030000000000004E-11, 4.9030000000000004E-11
DataValue, 0.46, 5.204E-11, 5.204E-11
DataValue, 0.47000000000000003, 5.116E-11, 5.116E-11
DataValue, 0.48000000000000004, 5.397E-11, 5.397E-11
DataValue, 0.49000000000000005, 3.0830000000000005E-11, 3.0830000000000005E-11
DataValue, 0.5, 3.3780000000000005E-11, 3.3780000000000005E-11
DataValue, 0.51, 1.323E-05, 1.323E-05
DataValue, 0.52, 1.3302E-05, 1.3302E-05
DataValue, 0.53, 1.3342E-05, 1.3342E-05
DataValue, 0.54, 1.3336E-05, 1.3336E-05
DataValue, 0.55, 1.34E-05, 1.34E-05
DataValue, 0.56, 1.3444E-05, 1.3444E-05
DataValue, 0.57000000000000006, 1.3514E-05, 1.3514E-05
DataValue, 0.58000000000000007, 1.3584E-05, 1.3584E-05
DataValue, 0.59000000000000008, 1.3662E-05, 1.3662E-05
DataValue, 0.6, 1.3732E-05, 1.3732E-05
DataValue, 0.61, 1.3796E-05, 1.3796E-05
DataValue, 0.62, 1.3866E-05, 1.3866E-05
DataValue, 0.63, 1.394E-05, 1.394E-05
DataValue, 0.64, 1.4022E-05, 1.4022E-05
DataValue, 0.65, 1.41E-05, 1.41E-05
DataValue, 0.66, 1.4162000000000001E-05, 1.4162000000000001E-05
DataValue, 0.67, 1.4252E-05, 1.4252E-05
DataValue, 0.68, 1.4302000000000001E-05, 1.4302000000000001E-05
DataValue, 0.69000000000000006, 1.4380000000000001E-05, 1.4380000000000001E-05
DataValue, 0.70000000000000007, 1.4448000000000001E-05, 1.4448000000000001E-05
DataValue, 0.71000000000000008, 1.4506E-05, 1.4506E-05
DataValue, 0.72000000000000008, 1.4598E-05, 1.4598E-05
DataValue, 0.73, 1.468E-05, 1.468E-05
DataValue, 0.74, 1.4756E-05, 1.4756E-05
DataValue, 0.75, 1.4814E-05, 1.4814E-05
DataValue, 0.76, 1.4828000000000001E-05, 1.4828000000000001E-05
DataValue, 0.77, 1.4928E-05, 1.4928E-05
DataValue, 0.78, 1.4930000000000001E-05, 1.4930000000000001E-05
DataValue, 0.79, 1.5022000000000001E-05, 1.5022000000000001E-05
DataValue, 0.8, 1.513E-05, 1.513E-05
DataValue, 0.81, 1.5174E-05, 1.5174E-05
DataValue, 0.82000000000000006, 1.5248E-05, 1.5248E-05
DataValue, 0.83000000000000007, 1.5358E-05, 1.5358E-05
DataValue, 0.84000000000000008, 1.5416E-05, 1.5416E-05
DataValue, 0.85000000000000009, 1.5492E-05, 1.5492E-05
DataValue, 0.86, 1.5502E-05, 1.5502E-05
DataValue, 0.87, 1.5574E-05, 1.5574E-05
DataValue, 0.88, 1.5648E-05, 1.5648E-05
DataValue, 0.89, 1.5728E-05, 1.5728E-05
DataValue, 0.9, 1.5802000000000002E-05, 1.5802000000000002E-05
DataValue, 0.91, 1.5886E-05, 1.5886E-05
DataValue, 0.92, 1.5954E-05, 1.5954E-05
DataValue, 0.93, 1.604E-05, 1.604E-05
DataValue, 0.94000000000000006, 1.6142E-05, 1.6142E-05
DataValue, 0.95000000000000007, 1.632E-05, 1.632E-05
DataValue, 0.96000000000000008, 1.6224E-05, 1.6224E-05
DataValue, 0.97000000000000008, 1.6336E-05, 1.6336E-05
DataValue, 0.98000000000000009, 1.6486E-05, 1.6486E-05
DataValue, 0.9900000000000001, 1.6466E-05, 1.6466E-05
DataValue, 1, 1.6592E-05, 1.6592E-05
DataValue, 1.01, 1.6736E-05, 1.6736E-05
DataValue, 1.02, 1.6748E-05, 1.6748E-05
DataValue, 1.03, 1.6774E-05, 1.6774E-05
DataValue, 1.04, 1.69E-05, 1.69E-05
DataValue, 1.05, 1.6982E-05, 1.6982E-05
DataValue, 1.06, 1.7054E-05, 1.7054E-05
DataValue, 1.07, 1.72E-05, 1.72E-05
DataValue, 1.08, 1.7290000000000002E-05, 1.7290000000000002E-05
DataValue, 1.09, 1.7448E-05, 1.7448E-05
DataValue, 1.1, 1.7348E-05, 1.7348E-05
DataValue, 1.11, 1.7606E-05, 1.7606E-05
DataValue, 1.12, 1.7678E-05, 1.7678E-05
DataValue, 1.1300000000000001, 1.7748E-05, 1.7748E-05
DataValue, 1.1400000000000001, 1.7832E-05, 1.7832E-05
DataValue, 1.1500000000000001, 1.793E-05, 1.793E-05
DataValue, 1.1600000000000001, 1.8008E-05, 1.8008E-05
DataValue, 1.1700000000000002, 1.8096E-05, 1.8096E-05
DataValue, 1.1800000000000002, 1.8202E-05, 1.8202E-05
DataValue, 1.19, 1.8288000000000002E-05, 1.8288000000000002E-05
DataValue, 1.2, 1.8366E-05, 1.8366E-05
DataValue, 1.2, 1.8372E-05, 1.8372E-05
DataValue, 1.19, 1.8238E-05, 1.8238E-05
DataValue, 1.1800000000000002, 1.8156E-05, 1.8156E-05
DataValue, 1.1700000000000002, 1.809E-05, 1.809E-05
DataValue, 1.1600000000000001, 1.7988E-05, 1.7988E-05
DataValue, 1.1500000000000001, 1.7928000000000002E-05, 1.7928000000000002E-05
DataValue, 1.1400000000000001, 1.7854000000000002E-05, 1.7854000000000002E-05
DataValue, 1.1300000000000001, 1.779E-05, 1.779E-05
DataValue, 1.12, 1.7642E-05, 1.7642E-05
DataValue, 1.11, 1.7562000000000002E-05, 1.7562000000000002E-05
DataValue, 1.1, 1.7436E-05, 1.7436E-05
DataValue, 1.09, 1.743E-05, 1.743E-05
DataValue, 1.08, 1.7460000000000002E-05, 1.7460000000000002E-05
DataValue, 1.07, 1.7214E-05, 1.7214E-05
DataValue, 1.06, 1.7152E-05, 1.7152E-05
DataValue, 1.05, 1.7066000000000002E-05, 1.7066000000000002E-05
DataValue, 1.04, 1.7138E-05, 1.7138E-05
DataValue, 1.03, 1.6938E-05, 1.6938E-05
DataValue, 1.02, 1.6966E-05, 1.6966E-05
DataValue, 1.01, 1.6792E-05, 1.6792E-05
DataValue, 1, 1.6698000000000002E-05, 1.6698000000000002E-05
DataValue, 0.9900000000000001, 1.6592E-05, 1.6592E-05
