
SetupTitle, ExtFET - NEG RESET BE-2.0V
PrimitiveTest, I/V Sweep
TestParameter, Measurement.Adc.HighSpeed.Mode, AUTO
TestParameter, Measurement.Adc.HighSpeed.Coeff, 1
TestParameter, Measurement.Adc.HighResolution.AutoZero, OFF
TestParameter, Measurement.Adc.HighResolution.Mode, AUTO
TestParameter, Measurement.Adc.HighResolution.Coeff, 6
TestParameter, Measurement.WaitTime.Source.Coeff, 1
TestParameter, Measurement.WaitTime.Source.Offset, 0
TestParameter, Measurement.WaitTime.Monitor.Coeff, 1
TestParameter, Measurement.WaitTime.Monitor.Offset, 0
TestParameter, Function.User.Name, absITE
TestParameter, Function.User.Unit, A
TestParameter, Function.User.Definition, abs(I_TE)
TestParameter, Output.Graph.Enabled, true
TestParameter, Output.Graph.AutoScaling, false
TestParameter, Output.Graph.XAxis.Data, V_TE
TestParameter, Output.Graph.XAxis.Scale, Linear
TestParameter, Output.Graph.XAxis.Left, 0
TestParameter, Output.Graph.XAxis.Right, 10
TestParameter, Output.Graph.XAxis.RunTimeAutoScale, true
TestParameter, Output.Graph.YAxis.Data, absITE
TestParameter, Output.Graph.YAxis.Scale, Log
TestParameter, Output.Graph.YAxis.Bottom, 0
TestParameter, Output.Graph.YAxis.Top, 1
TestParameter, Output.Graph.YAxis.Group, 
TestParameter, Output.Graph.YAxis.RunTimeAutoScale, true
TestParameter, Output.List.Data, V1, I2abs
TestParameter, AutoAnalysis.Interpolation, false
TestParameter, AutoAnalysis.Var2StepCount, 1
TestParameter, AutoAnalysis.Var2StepScript, 
TestParameter, AutoAnalysis.Line1.Enabled, false
TestParameter, AutoAnalysis.Line1.Type, 1
TestParameter, AutoAnalysis.Line1.Fix, True
TestParameter, AutoAnalysis.Line1.YAxis, 0
TestParameter, AutoAnalysis.Line1.Point1.Type, 0
TestParameter, AutoAnalysis.Line1.Point1.XY.X, 
TestParameter, AutoAnalysis.Line1.Point1.XY.Y, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Var, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Condition, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Start, false
TestParameter, AutoAnalysis.Line1.Point1.Data.StartVar, 
TestParameter, AutoAnalysis.Line1.Point1.Data.StartCondition, 
TestParameter, AutoAnalysis.Line1.Point2.Type, 0
TestParameter, AutoAnalysis.Line1.Point2.XY.X, 
TestParameter, AutoAnalysis.Line1.Point2.XY.Y, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Var, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Condition, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Start, false
TestParameter, AutoAnalysis.Line1.Point2.Data.StartVar, 
TestParameter, AutoAnalysis.Line1.Point2.Data.StartCondition, 
TestParameter, AutoAnalysis.Line1.GradientExpr, 0
TestParameter, AutoAnalysis.Line2.Enabled, false
TestParameter, AutoAnalysis.Line2.Type, 1
TestParameter, AutoAnalysis.Line2.Fix, True
TestParameter, AutoAnalysis.Line2.YAxis, 0
TestParameter, AutoAnalysis.Line2.Point1.Type, 0
TestParameter, AutoAnalysis.Line2.Point1.XY.X, 
TestParameter, AutoAnalysis.Line2.Point1.XY.Y, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Var, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Condition, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Start, false
TestParameter, AutoAnalysis.Line2.Point1.Data.StartVar, 
TestParameter, AutoAnalysis.Line2.Point1.Data.StartCondition, 
TestParameter, AutoAnalysis.Line2.Point2.Type, 0
TestParameter, AutoAnalysis.Line2.Point2.XY.X, 
TestParameter, AutoAnalysis.Line2.Point2.XY.Y, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Var, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Condition, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Start, false
TestParameter, AutoAnalysis.Line2.Point2.Data.StartVar, 
TestParameter, AutoAnalysis.Line2.Point2.Data.StartCondition, 
TestParameter, AutoAnalysis.Line2.GradientExpr, 0
TestParameter, AutoAnalysis.Marker.Enabled, false
TestParameter, AutoAnalysis.Marker.Data.Var, 
TestParameter, AutoAnalysis.Marker.Data.Condition, 
TestParameter, AutoAnalysis.Marker.Data.Start, false
TestParameter, AutoAnalysis.Marker.Data.StartVar, 
TestParameter, AutoAnalysis.Marker.Data.StartCondition, 
MetaData, TestRecord.EntryPoint, true
MetaData, TestRecord.RecordTime, 04/14/2020 20:31:29
MetaData, TestRecord.TestTarget, InGaAs_1_W_BE_FijiHfO2_NW-G05
MetaData, TestRecord.IterationIndex, 87
MetaData, TestRecord.Preservation, true
MetaData, TestRecord.Flag, 
MetaData, TestRecord.Remarks, 
MetaData, TestRecord.LinkKey, 2de8e79f-941b-4ff4-b00c-8ea83bf45171
MetaData, TestRecord.Parameters, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Enabled, true
AnalysisSetup, Analysis.Setup.Vector.Graph.ActiveYAxis, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.LeftYAxis, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.RightYAxis, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Name, V_TE
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.GroupName, 
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.RunTimeAutoScale, true
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Unit, V
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Scale, Linear
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Left, -2
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Right, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Name, absITE
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.GroupName, 
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.RunTimeAutoScale, true
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Unit, A
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Scale, Log
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Bottom, 1E-12
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Top, 1E-05
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Interpolation, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Index, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Step, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Active, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalX, 3.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalY, 0.6428571428571429
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Fix, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Type, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.YAxisIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastIndex, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastStep, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalX, 3.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalY, 0.6428571428571429
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalX, 3.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalY, 0.6428571428571429
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Gradient, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Fix, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Type, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.YAxisIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastIndex, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastStep, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalX, 3.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalY, 0.6428571428571429
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalX, 3.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalY, 0.6428571428571429
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Gradient, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.BackgroundColor, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.TextColor, -16777216
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridColor, -3618616
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LineColor, -65336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelColor, -11513776
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ChangeToColor, -24416
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LineStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelStyle, Adjacent
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.PlotColor, -16777036
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.PlotColor, -39936
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.PlotColor, -16731136
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.PlotColor, -8892376
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.PlotColor, -65536
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.PlotColor, -14336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.PlotColor, -6946586
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.PlotColor, -16733546
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Scale.LogTickedDecadeCount, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LogoVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.SetupSummaryVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ChangeColorEnabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MinorTicksValueVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.CursorFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.CursorDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MarkerFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MarkerDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.InterceptFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.InterceptDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ParametersVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridNumberFixity, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.AddsVerticalMargin, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Notes, [VAR1] Unit=SMU2:HR, Name=V_TE, Direction=Double, Linear/Log=LINEAR, Start=0 V, Stop=-2 V, Step=-10 mV, No. of Steps=201, Compliance=10 mA, Pwr Comp=OFF	[CONSTANTS] Unit=SMU4:HR, Name=V_BE, Source Mode=V, Source=0 V, Compliance=100 mA	[CONSTANTS] Unit=SMU3:HR, Name=V_G, Source Mode=V, Source=2 V, Compliance=100 uA
AnalysisSetup, Analysis.Setup.Vector.Graph.SetupInfo, 		2E-05	2E-05	5
AnalysisSetup, Analysis.Setup.Vector.List.Datum.Name, V1, I2abs
AnalysisSetup, Analysis.Setup.Vector.List.Datum.Unit, V, A
AnalysisSetup, Analysis.Setup.Preference.GraphVisible, true
AnalysisSetup, Analysis.Setup.Preference.ListVisible, true
AnalysisSetup, Analysis.Setup.Preference.ScalarVisible, true
AnalysisSetup, Analysis.Setup.Title, ExtFET - NEG RESET BE-2.0V
Dimension1, 402, 402, 402, 402, 402
Dimension2, 1, 1, 1, 1, 1
DataName, V_TE, I_TE, absITE, V1, I2abs
DataValue, 0, 1.2837000000000002E-10, 1.2837000000000002E-10, , 
DataValue, -0.01, -1.7102199999999997E-08, 1.7102199999999997E-08, , 
DataValue, -0.02, -3.40088E-08, 3.40088E-08, , 
DataValue, -0.030000000000000002, -5.0239399999999993E-08, 5.0239399999999993E-08, , 
DataValue, -0.04, -6.5810199999999989E-08, 6.5810199999999989E-08, , 
DataValue, -0.05, -8.45658E-08, 8.45658E-08, , 
DataValue, -0.060000000000000005, -1.0005379999999999E-07, 1.0005379999999999E-07, , 
DataValue, -0.07, -1.1664E-07, 1.1664E-07, , 
DataValue, -0.08, -1.3752E-07, 1.3752E-07, , 
DataValue, -0.090000000000000011, -1.533E-07, 1.533E-07, , 
DataValue, -0.1, -1.7904E-07, 1.7904E-07, , 
DataValue, -0.11, -2.0148E-07, 2.0148E-07, , 
DataValue, -0.12000000000000001, -2.2166E-07, 2.2166E-07, , 
DataValue, -0.13, -2.418E-07, 2.418E-07, , 
DataValue, -0.14, -2.4768E-07, 2.4768E-07, , 
DataValue, -0.15, -2.793E-07, 2.793E-07, , 
DataValue, -0.16, -3.0147999999999997E-07, 3.0147999999999997E-07, , 
DataValue, -0.17, -3.2366E-07, 3.2366E-07, , 
DataValue, -0.18000000000000002, -3.4666E-07, 3.4666E-07, , 
DataValue, -0.19, -3.6462E-07, 3.6462E-07, , 
DataValue, -0.2, -3.8834E-07, 3.8834E-07, , 
DataValue, -0.21000000000000002, -4.1538E-07, 4.1538E-07, , 
DataValue, -0.22, -4.4454E-07, 4.4454E-07, , 
DataValue, -0.23, -4.659E-07, 4.659E-07, , 
DataValue, -0.24000000000000002, -4.8782E-07, 4.8782E-07, , 
DataValue, -0.25, -5.1128E-07, 5.1128E-07, , 
DataValue, -0.26, -5.4132E-07, 5.4132E-07, , 
DataValue, -0.27, -5.7597999999999995E-07, 5.7597999999999995E-07, , 
DataValue, -0.28, -6.0392E-07, 6.0392E-07, , 
DataValue, -0.29000000000000004, -6.2636E-07, 6.2636E-07, , 
DataValue, -0.3, -6.698E-07, 6.698E-07, , 
DataValue, -0.31, -6.7768E-07, 6.7768E-07, , 
DataValue, -0.32, -7.069E-07, 7.069E-07, , 
DataValue, -0.33, -7.268E-07, 7.268E-07, , 
DataValue, -0.34, -7.6788E-07, 7.6788E-07, , 
DataValue, -0.35000000000000003, -8.3858E-07, 8.3858E-07, , 
DataValue, -0.36000000000000004, -8.6296E-07, 8.6296E-07, , 
DataValue, -0.37, -9.3634E-07, 9.3634E-07, , 
DataValue, -0.38, -9.4161999999999993E-07, 9.4161999999999993E-07, , 
DataValue, -0.39, -1.03642E-06, 1.03642E-06, , 
DataValue, -0.4, -1.0475599999999999E-06, 1.0475599999999999E-06, , 
DataValue, -0.41000000000000003, -1.1418E-06, 1.1418E-06, , 
DataValue, -0.42000000000000004, -1.2823000000000002E-06, 1.2823000000000002E-06, , 
DataValue, -0.43, -1.2579E-06, 1.2579E-06, , 
DataValue, -0.44, -1.3038000000000001E-06, 1.3038000000000001E-06, , 
DataValue, -0.45, -1.3648E-06, 1.3648E-06, , 
DataValue, -0.46, -1.4490000000000002E-06, 1.4490000000000002E-06, , 
DataValue, -0.47000000000000003, -1.5102000000000002E-06, 1.5102000000000002E-06, , 
DataValue, -0.48000000000000004, -1.5016000000000002E-06, 1.5016000000000002E-06, , 
DataValue, -0.49000000000000005, -1.6029000000000002E-06, 1.6029000000000002E-06, , 
DataValue, -0.5, -1.6457000000000002E-06, 1.6457000000000002E-06, , 
DataValue, -0.51, -1.7093E-06, 1.7093E-06, , 
DataValue, -0.52, -1.8361E-06, 1.8361E-06, , 
DataValue, -0.53, -1.7942000000000001E-06, 1.7942000000000001E-06, , 
DataValue, -0.54, -1.9610000000000004E-06, 1.9610000000000004E-06, , 
DataValue, -0.55, -2.0437E-06, 2.0437E-06, , 
DataValue, -0.56, -2.2127000000000004E-06, 2.2127000000000004E-06, , 
DataValue, -0.57000000000000006, -2.1574000000000003E-06, 2.1574000000000003E-06, , 
DataValue, -0.58000000000000007, -2.2265E-06, 2.2265E-06, , 
DataValue, -0.59000000000000008, -2.5609000000000003E-06, 2.5609000000000003E-06, , 
DataValue, -0.6, -2.5527E-06, 2.5527E-06, , 
DataValue, -0.61, -2.7647000000000004E-06, 2.7647000000000004E-06, , 
DataValue, -0.62, -2.8322E-06, 2.8322E-06, , 
DataValue, -0.63, -2.8803E-06, 2.8803E-06, , 
DataValue, -0.64, -2.9205000000000002E-06, 2.9205000000000002E-06, , 
DataValue, -0.65, -3.1228000000000004E-06, 3.1228000000000004E-06, , 
DataValue, -0.66, -3.3755000000000005E-06, 3.3755000000000005E-06, , 
DataValue, -0.67, -2.8545000000000004E-06, 2.8545000000000004E-06, , 
DataValue, -0.68, -2.6313E-06, 2.6313E-06, , 
DataValue, -0.69000000000000006, -2.8956000000000003E-06, 2.8956000000000003E-06, , 
DataValue, -0.70000000000000007, -3.1377000000000005E-06, 3.1377000000000005E-06, , 
DataValue, -0.71000000000000008, -3.0887E-06, 3.0887E-06, , 
DataValue, -0.72000000000000008, -3.5923000000000003E-06, 3.5923000000000003E-06, , 
DataValue, -0.73, -3.5663000000000005E-06, 3.5663000000000005E-06, , 
DataValue, -0.74, -3.5548000000000003E-06, 3.5548000000000003E-06, , 
DataValue, -0.75, -3.5881000000000004E-06, 3.5881000000000004E-06, , 
DataValue, -0.76, -3.8988000000000007E-06, 3.8988000000000007E-06, , 
DataValue, -0.77, -4.3521E-06, 4.3521E-06, , 
DataValue, -0.78, -4.5318E-06, 4.5318E-06, , 
DataValue, -0.79, -4.709E-06, 4.709E-06, , 
DataValue, -0.8, -5.0944000000000007E-06, 5.0944000000000007E-06, , 
DataValue, -0.81, -2.7786000000000004E-06, 2.7786000000000004E-06, , 
DataValue, -0.82000000000000006, -3.1766000000000002E-06, 3.1766000000000002E-06, , 
DataValue, -0.83000000000000007, -3.3331000000000003E-06, 3.3331000000000003E-06, , 
DataValue, -0.84000000000000008, -3.695E-06, 3.695E-06, , 
DataValue, -0.85000000000000009, -3.8819E-06, 3.8819E-06, , 
DataValue, -0.86, -4.2996E-06, 4.2996E-06, , 
DataValue, -0.87, -3.2966000000000003E-06, 3.2966000000000003E-06, , 
DataValue, -0.88, -1.5222000000000002E-06, 1.5222000000000002E-06, , 
DataValue, -0.89, -2.8794000000000003E-06, 2.8794000000000003E-06, , 
DataValue, -0.9, -3.5176000000000004E-06, 3.5176000000000004E-06, , 
DataValue, -0.91, -1.9012000000000001E-06, 1.9012000000000001E-06, , 
DataValue, -0.92, -2.014E-06, 2.014E-06, , 
DataValue, -0.93, -1.9082000000000002E-06, 1.9082000000000002E-06, , 
DataValue, -0.94000000000000006, -1.7879000000000003E-06, 1.7879000000000003E-06, , 
DataValue, -0.95000000000000007, -2.1291E-06, 2.1291E-06, , 
DataValue, -0.96000000000000008, -1.9915000000000003E-06, 1.9915000000000003E-06, , 
DataValue, -0.97000000000000008, -2.025E-06, 2.025E-06, , 
DataValue, -0.98000000000000009, -2.014E-06, 2.014E-06, , 
DataValue, -0.9900000000000001, -2.0989000000000004E-06, 2.0989000000000004E-06, , 
DataValue, -1, -2.0971000000000002E-06, 2.0971000000000002E-06, , 
DataValue, -1.01, -2.4478E-06, 2.4478E-06, , 
DataValue, -1.02, -2.2844E-06, 2.2844E-06, , 
DataValue, -1.03, -2.4461E-06, 2.4461E-06, , 
DataValue, -1.04, -2.3474E-06, 2.3474E-06, , 
DataValue, -1.05, -2.5113000000000004E-06, 2.5113000000000004E-06, , 
DataValue, -1.06, -2.7370000000000002E-06, 2.7370000000000002E-06, , 
DataValue, -1.07, -2.6848E-06, 2.6848E-06, , 
DataValue, -1.08, -2.9268000000000005E-06, 2.9268000000000005E-06, , 
DataValue, -1.09, -4.3915E-06, 4.3915E-06, , 
DataValue, -1.1, -1.5317E-06, 1.5317E-06, , 
DataValue, -1.11, -1.4037000000000002E-06, 1.4037000000000002E-06, , 
DataValue, -1.12, -1.3877E-06, 1.3877E-06, , 
DataValue, -1.1300000000000001, -1.3789E-06, 1.3789E-06, , 
DataValue, -1.1400000000000001, -1.4328E-06, 1.4328E-06, , 
DataValue, -1.1500000000000001, -1.3725000000000002E-06, 1.3725000000000002E-06, , 
DataValue, -1.1600000000000001, -1.4889E-06, 1.4889E-06, , 
DataValue, -1.1700000000000002, -1.5418000000000002E-06, 1.5418000000000002E-06, , 
DataValue, -1.1800000000000002, -1.5960000000000003E-06, 1.5960000000000003E-06, , 
DataValue, -1.19, -1.5871000000000002E-06, 1.5871000000000002E-06, , 
DataValue, -1.2, -1.6122000000000002E-06, 1.6122000000000002E-06, , 
DataValue, -1.21, -1.6735000000000002E-06, 1.6735000000000002E-06, , 
DataValue, -1.22, -1.9524E-06, 1.9524E-06, , 
DataValue, -1.23, -1.7733000000000002E-06, 1.7733000000000002E-06, , 
